fixture_id,league_id,league_name,bookmaker_id,bookmaker,home_odds,draw_odds,away_odds,odds_1x,odds_x2,prob_1x,prob_x2
1378053,135,Serie A,16,Unibet,2.25,3.05,3.4,1.2948,1.6078,77.23,62.2
1378053,135,Serie A,3,Betfair,2.3,3.1,3.5,1.3204,1.6439,75.73,60.83
1378053,135,Serie A,13,188Bet,2.35,3.25,3.25,1.3638,1.625,73.32,61.54
1378053,135,Serie A,4,Pinnacle,2.38,2.97,3.62,1.3212,1.6315,75.69,61.29
1378053,135,Serie A,5,SBO,2.28,2.87,2.91,1.2706,1.4449,78.7,69.21
1378053,135,Serie A,11,1xBet,2.43,3.14,3.5,1.3699,1.6551,73.0,60.42
1378053,135,Serie A,32,Betano,2.35,3.0,3.45,1.3178,1.6047,75.88,62.32
1378053,135,Serie A,34,Superbet,2.35,2.95,3.6,1.308,1.6214,76.45,61.68
1379170,39,Premier League,1,10Bet,2.1,3.55,3.3,1.3195,1.7102,75.79,58.47
1379170,39,Premier League,7,William Hill,2.1,3.5,3.2,1.3125,1.6716,76.19,59.82
1379170,39,Premier League,8,Bet365,2.1,3.6,3.3,1.3263,1.7217,75.4,58.08
1379170,39,Premier League,2,Marathonbet,2.19,3.62,3.34,1.3645,1.7372,73.29,57.56
1379170,39,Premier League,16,Unibet,2.08,3.65,3.35,1.325,1.7468,75.47,57.25
1379170,39,Premier League,3,Betfair,2.1,3.6,3.4,1.3263,1.7486,75.4,57.19
1379170,39,Premier League,13,188Bet,2.1,3.8,3.3,1.3525,1.7662,73.94,56.62
1379170,39,Premier League,4,Pinnacle,2.16,3.7,3.33,1.3638,1.7526,73.32,57.06
1379170,39,Premier League,5,SBO,2.08,3.19,2.99,1.2591,1.5434,79.42,64.79
1379170,39,Premier League,11,1xBet,2.23,3.68,3.4,1.3886,1.7672,72.01,56.59
1379170,39,Premier League,32,Betano,2.15,3.6,3.25,1.3461,1.708,74.29,58.55
1379170,39,Premier League,34,Superbet,2.15,3.6,3.35,1.3461,1.7353,74.29,57.63
1379171,39,Premier League,1,10Bet,1.87,3.5,4.2,1.2188,1.9091,82.05,52.38
1379171,39,Premier League,7,William Hill,1.8,3.5,4.2,1.1887,1.9091,84.13,52.38
1379171,39,Premier League,8,Bet365,1.83,3.6,4.5,1.2133,2.0,82.42,50.0
1379171,39,Premier League,2,Marathonbet,1.86,3.7,4.5,1.2378,2.0305,80.79,49.25
1379171,39,Premier League,16,Unibet,1.82,3.55,4.5,1.2032,1.9845,83.11,50.39
1379171,39,Premier League,3,Betfair,1.87,3.6,4.4,1.2307,1.98,81.25,50.51
1379171,39,Premier League,13,188Bet,1.86,3.75,4.2,1.2433,1.9811,80.43,50.48
1379171,39,Premier League,4,Pinnacle,1.85,3.63,4.57,1.2255,2.0231,81.6,49.43
1379171,39,Premier League,5,SBO,1.82,3.16,3.82,1.1549,1.7294,86.59,57.82
1379171,39,Premier League,11,1xBet,1.89,3.75,4.57,1.2566,2.0598,79.58,48.55
1379171,39,Premier League,32,Betano,1.83,3.55,4.5,1.2075,1.9845,82.82,50.39
1379171,39,Premier League,34,Superbet,1.85,3.55,4.55,1.2162,1.9941,82.22,50.15
1379172,39,Premier League,1,10Bet,4.75,3.9,1.69,2.1416,1.1791,46.69,84.81
1379172,39,Premier League,7,William Hill,4.5,3.75,1.7,2.0455,1.1697,48.89,85.49
1379172,39,Premier League,8,Bet365,4.75,4.0,1.7,2.1714,1.193,46.05,83.82
1379172,39,Premier League,2,Marathonbet,4.9,4.05,1.72,2.2173,1.2073,45.1,82.83
1379172,39,Premier League,16,Unibet,4.8,3.95,1.7,2.1669,1.1885,46.15,84.14
1379172,39,Premier League,3,Betfair,5.0,3.9,1.7,2.191,1.1839,45.64,84.47
1379172,39,Premier League,13,188Bet,4.7,4.05,1.71,2.1754,1.2023,45.97,83.17
1379172,39,Premier League,4,Pinnacle,4.87,4.1,1.7,2.226,1.2017,44.92,83.22
1379172,39,Premier League,5,SBO,4.06,3.46,1.69,1.868,1.1354,53.53,88.07
1379172,39,Premier League,11,1xBet,4.98,4.12,1.75,2.2547,1.2283,44.35,81.41
1379172,39,Premier League,32,Betano,4.7,3.95,1.7,2.1462,1.1885,46.59,84.14
1379172,39,Premier League,34,Superbet,4.75,3.9,1.73,2.1416,1.1984,46.69,83.44
1379173,39,Premier League,1,10Bet,3.05,3.3,2.32,1.585,1.3623,63.09,73.41
1379173,39,Premier League,7,William Hill,3.0,3.25,2.3,1.56,1.3468,64.1,74.25
1379173,39,Premier League,8,Bet365,3.1,3.3,2.3,1.5984,1.3554,62.56,73.78
1379173,39,Premier League,2,Marathonbet,3.18,3.32,2.4,1.6242,1.393,61.57,71.79
1379173,39,Premier League,16,Unibet,3.1,3.3,2.33,1.5984,1.3657,62.56,73.22
1379173,39,Premier League,3,Betfair,3.1,3.3,2.3,1.5984,1.3554,62.56,73.78
1379173,39,Premier League,13,188Bet,3.15,3.45,2.31,1.6466,1.3836,60.73,72.28
1379173,39,Premier League,4,Pinnacle,3.13,3.39,2.39,1.6274,1.4017,61.45,71.34
1379173,39,Premier League,5,SBO,2.77,3.01,2.3,1.4425,1.3038,69.32,76.7
1379173,39,Premier League,11,1xBet,3.23,3.38,2.44,1.6516,1.417,60.55,70.57
1379173,39,Premier League,32,Betano,3.1,3.3,2.35,1.5984,1.3726,62.56,72.85
1379173,39,Premier League,34,Superbet,3.15,3.25,2.4,1.5996,1.3805,62.52,72.44
1379174,39,Premier League,1,10Bet,1.77,3.5,4.8,1.1755,2.0241,85.07,49.4
1379174,39,Premier League,7,William Hill,1.75,3.4,4.6,1.1553,1.955,86.56,51.15
1379174,39,Premier League,8,Bet365,1.75,3.5,5.0,1.1667,2.0588,85.71,48.57
1379174,39,Premier League,2,Marathonbet,1.8,3.62,5.0,1.2022,2.0998,83.18,47.62
1379174,39,Premier League,16,Unibet,1.73,3.6,5.1,1.1685,2.1103,85.58,47.39
1379174,39,Premier League,3,Betfair,1.75,3.5,5.0,1.1667,2.0588,85.71,48.57
1379174,39,Premier League,13,188Bet,1.81,3.5,4.9,1.193,2.0417,83.82,48.98
1379174,39,Premier League,4,Pinnacle,1.79,3.57,5.06,1.1922,2.0932,83.88,47.77
1379174,39,Premier League,5,SBO,1.72,3.28,4.17,1.1283,1.8359,88.63,54.47
1379174,39,Premier League,11,1xBet,1.83,3.68,5.08,1.2222,2.1341,81.82,46.86
1379174,39,Premier League,32,Betano,1.78,3.45,5.0,1.1742,2.0414,85.16,48.99
1379174,39,Premier League,34,Superbet,1.8,3.45,5.0,1.1829,2.0414,84.54,48.99
